Ссылка,Цена,Количество комнат,Тип дома,Год постройки,Этаж,Этажность,"Площадь, м2",Балкон,Санузел,Потолки,Квартира мебелирована,Состояние квартиры,Район
https://krisha.kz//a/show/692612551,32000000.0,2.0,панельный,2020.0,5.0,22.0,60.0,балкон,совмещенный,2.75,,, Есильский р-н
https://krisha.kz//a/show/691794528,38000000.0,2.0,монолитный,2018.0,5.0,7.0,91.6,балкон и лоджия,,3.0,,черновая отделка, Нура р-н
https://krisha.kz//a/show/686982036,29000000.0,2.0,монолитный,2011.0,1.0,14.0,63.4,,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689301767,12000000.0,1.0,кирпичный,2023.0,5.0,12.0,31.0,,,2.85,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/687490235,80000000.0,3.0,монолитный,2021.0,4.0,7.0,105.0,лоджия,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/692612493,21000000.0,1.0,монолитный,2017.0,1.0,15.0,43.0,балкон,совмещенный,2.7,,, Есильский р-н
https://krisha.kz//a/show/690991055,16350000.0,2.0,панельный,1975.0,3.0,5.0,44.5,балкон,раздельный,,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/679960708,39500000.0,3.0,монолитный,2018.0,4.0,23.0,94.0,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/692395204,24000000.0,2.0,кирпичный,2006.0,2.0,9.0,54.0,,,,,, Алматы р-н
https://krisha.kz//a/show/691217387,14500000.0,2.0,кирпичный,1967.0,3.0,5.0,44.0,,,,,, Сарыарка р-н
https://krisha.kz//a/show/692184296,16000000.0,3.0,кирпичный,1972.0,3.0,3.0,52.1,,раздельный,2.7,,, р-н Байконур
https://krisha.kz//a/show/687425348,16900000.0,1.0,кирпичный,1994.0,1.0,5.0,36.7,,совмещенный,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/692612408,22000000.0,2.0,монолитный,2015.0,8.0,17.0,50.0,балкон,,3.0,,среднее, Есильский р-н
https://krisha.kz//a/show/688570041,62859920.0,4.0,монолитный,2024.0,,,116.84,,2 с/у и более,,,, Нура р-н
https://krisha.kz//a/show/692239044,84000000.0,4.0,кирпичный,2018.0,5.0,10.0,147.0,,2 с/у и более,3.0,,, Есильский р-н
https://krisha.kz//a/show/691269905,47500000.0,3.0,монолитный,2023.0,3.0,9.0,69.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/686604339,29000000.0,3.0,монолитный,2017.0,6.0,9.0,68.8,балкон и лоджия,раздельный,2.7,,среднее, Нура р-н
https://krisha.kz//a/show/689190768,33745850.0,2.0,монолитный,2022.0,,,53.65,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/682993273,25000000.0,2.0,монолитный,2006.0,2.0,20.0,68.0,лоджия,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/691453345,41500000.0,3.0,кирпичный,2022.0,5.0,9.0,80.0,лоджия,,2.9,,хорошее, Алматы р-н
https://krisha.kz//a/show/690823720,62000000.0,4.0,кирпичный,2013.0,9.0,9.0,138.0,балкон,,3.0,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/687166963,65000000.0,4.0,кирпичный,2019.0,8.0,10.0,123.0,лоджия,,3.0,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/692068261,20000000.0,1.0,кирпичный,2024.0,7.0,12.0,38.0,лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/689765265,28000000.0,1.0,монолитный,2019.0,2.0,12.0,43.0,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/56720789,17700000.0,2.0,панельный,1986.0,1.0,5.0,48.0,балкон,совмещенный,2.5,,хорошее, р-н Байконур
https://krisha.kz//a/show/691950293,35000000.0,3.0,кирпичный,2012.0,1.0,11.0,78.0,,,2.7,,, Сарыарка р-н
https://krisha.kz//a/show/688806679,27900000.0,2.0,монолитный,2023.0,4.0,16.0,62.63,лоджия,,2.7,,черновая отделка, Нура р-н
https://krisha.kz//a/show/690516885,84800000.0,4.0,кирпичный,2018.0,2.0,10.0,147.7,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/692612277,75000000.0,4.0,кирпичный,1998.0,6.0,9.0,172.0,несколько балконов или лоджий,2 с/у и более,,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/690701805,49000000.0,3.0,кирпичный,2007.0,2.0,9.0,97.0,балкон и лоджия,,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/692160953,32000000.0,3.0,кирпичный,2008.0,2.0,9.0,67.0,,,,,, р-н Байконур
https://krisha.kz//a/show/685026102,32000000.0,2.0,монолитный,2014.0,4.0,7.0,72.4,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689889375,64999999.0,3.0,кирпичный,2022.0,8.0,9.0,103.5,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/688921534,15000000.0,1.0,кирпичный,2022.0,3.0,9.0,43.1,лоджия,,2.7,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/690397323,16999999.0,1.0,,2024.0,8.0,9.0,36.64,лоджия,совмещенный,2.7,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/689662156,13100000.0,1.0,монолитный,2024.0,,,36.01,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/688589225,18450900.0,2.0,монолитный,2024.0,,,49.8,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/686616901,20486750.0,1.0,монолитный,2024.0,,,45.4,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/685955077,22264000.0,2.0,монолитный,2024.0,,,50.6,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/687240597,20002500.0,2.0,монолитный,2024.0,,,63.5,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/683963231,20000000.0,1.0,монолитный,2023.0,,,43.0,,совмещенный,,,, Нура р-н
https://krisha.kz//a/show/682153343,13068800.0,1.0,кирпичный,2024.0,,,40.84,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/679004700,22510700.0,1.0,монолитный,2022.0,,,39.51,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/684240140,18231640.0,1.0,монолитный,2023.0,,,41.72,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/690129122,36999999.0,2.0,кирпичный,2022.0,5.0,9.0,57.3,,совмещенный,3.0,,, Есильский р-н
https://krisha.kz//a/show/684660960,66000000.0,4.0,кирпичный,2017.0,3.0,8.0,95.4,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689194522,43400000.0,4.0,монолитный,2021.0,,,113.3,,2 с/у и более,,,, Есильский р-н
https://krisha.kz//a/show/691425361,17500000.0,1.0,монолитный,2010.0,6.0,25.0,42.0,несколько балконов или лоджий,,2.7,,среднее, р-н Байконур
https://krisha.kz//a/show/689619331,16500000.0,1.0,кирпичный,2023.0,1.0,10.0,30.0,,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/686320130,22000000.0,1.0,кирпичный,2020.0,6.0,10.0,32.8,лоджия,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/692588695,14500000.0,1.0,кирпичный,2014.0,1.0,10.0,36.0,балкон,,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/690277474,16500000.0,1.0,монолитный,2022.0,1.0,14.0,36.0,балкон,раздельный,2.7,,, Алматы р-н
https://krisha.kz//a/show/684778762,21000000.0,1.0,монолитный,2022.0,3.0,9.0,38.5,балкон,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/691092157,25000000.0,1.0,кирпичный,2013.0,7.0,9.0,44.0,балкон,,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/684762854,18000000.0,1.0,монолитный,2018.0,9.0,9.0,30.0,лоджия,совмещенный,2.7,,хорошее,
https://krisha.kz//a/show/692566187,15500000.0,1.0,монолитный,2023.0,1.0,17.0,43.0,,,3.0,,требует ремонта, Алматы р-н
https://krisha.kz//a/show/690026770,23500000.0,2.0,кирпичный,2008.0,5.0,6.0,57.0,балкон,раздельный,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/690044614,20500000.0,1.0,монолитный,2023.0,1.0,11.0,43.5,балкон,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689196951,65000000.0,4.0,монолитный,2023.0,7.0,8.0,140.0,,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/692016051,77000000.0,4.0,монолитный,2018.0,2.0,21.0,105.0,лоджия,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/691331770,35000000.0,2.0,монолитный,2018.0,4.0,13.0,60.7,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/692612100,28500000.0,3.0,панельный,1990.0,4.0,5.0,65.0,балкон,раздельный,,,хорошее, Алматы р-н
https://krisha.kz//a/show/692544437,15900000.0,1.0,кирпичный,2020.0,9.0,9.0,43.5,лоджия,совмещенный,2.7,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/692281901,66000000.0,3.0,кирпичный,2016.0,4.0,8.0,92.0,несколько балконов или лоджий,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689302206,18000000.0,2.0,кирпичный,2022.0,1.0,13.0,37.0,балкон,,3.0,,хорошее, Алматы р-н
https://krisha.kz//a/show/690660574,17500000.0,1.0,монолитный,2023.0,1.0,17.0,35.0,балкон,совмещенный,2.7,,, Есильский р-н
https://krisha.kz//a/show/690487391,23500000.0,2.0,монолитный,2018.0,8.0,12.0,54.0,лоджия,,2.8,,среднее, Алматы р-н
https://krisha.kz//a/show/692612009,25000000.0,2.0,кирпичный,2009.0,1.0,14.0,62.2,балкон,раздельный,,,хорошее, Алматы р-н
https://krisha.kz//a/show/661402582,16500000.0,2.0,кирпичный,2006.0,9.0,10.0,33.0,балкон,совмещенный,2.5,,, Алматы р-н
https://krisha.kz//a/show/689190771,39133840.0,2.0,монолитный,2022.0,,,67.01,,совмещенный,,,, Есильский р-н
https://krisha.kz//a/show/692605192,26500000.0,2.0,панельный,2022.0,2.0,5.0,52.4,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689560302,16300000.0,1.0,кирпичный,2021.0,6.0,9.0,37.0,лоджия,совмещенный,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/692418949,17000000.0,2.0,панельный,1964.0,5.0,5.0,45.0,балкон,совмещенный,2.7,,хорошее, р-н Байконур
https://krisha.kz//a/show/691764693,62500000.0,4.0,монолитный,2018.0,2.0,13.0,122.0,,,3.0,,хорошее, Нура р-н
https://krisha.kz//a/show/691209995,12500000.0,1.0,кирпичный,2011.0,1.0,5.0,26.0,,совмещенный,2.5,,хорошее, Алматы р-н
https://krisha.kz//a/show/690554454,34500000.0,2.0,кирпичный,2000.0,4.0,11.0,83.0,,,3.0,,хорошее, Сарыарка р-н
https://krisha.kz//a/show/689718294,27000000.0,2.0,кирпичный,2023.0,9.0,12.0,67.0,лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/689533663,14300000.0,1.0,монолитный,2020.0,1.0,12.0,33.3,балкон,,2.8,,хорошее, Алматы р-н
https://krisha.kz//a/show/692562346,17900000.0,1.0,кирпичный,2016.0,8.0,10.0,38.0,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/685145995,20580200.0,2.0,монолитный,2023.0,,,60.53,,совмещенный,,,, Алматы р-н
https://krisha.kz//a/show/661808212,208000000.0,6.0,монолитный,2010.0,1.0,10.0,417.0,,2 с/у и более,3.1,,, Алматы р-н
https://krisha.kz//a/show/687877005,18500000.0,1.0,кирпичный,2022.0,7.0,9.0,36.7,,совмещенный,3.0,,, Есильский р-н
https://krisha.kz//a/show/688097145,72000000.0,3.0,монолитный,2015.0,8.0,8.0,145.0,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689269758,15500000.0,1.0,,2018.0,8.0,12.0,40.0,,,,,, Есильский р-н
https://krisha.kz//a/show/691128999,14300000.0,1.0,панельный,1983.0,3.0,5.0,36.0,,совмещенный,2.7,,, Сарыарка р-н
https://krisha.kz//a/show/687137290,51000000.0,3.0,кирпичный,2023.0,8.0,9.0,83.0,лоджия,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/688195528,36500000.0,3.0,монолитный,2017.0,4.0,16.0,70.8,балкон,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/692611757,15200000.0,1.0,кирпичный,2023.0,4.0,10.0,38.0,,,3.0,,, Нура р-н
https://krisha.kz//a/show/691415054,36000000.0,3.0,кирпичный,2006.0,6.0,11.0,100.0,,,,,, Сарыарка р-н
https://krisha.kz//a/show/690141661,21999999.0,1.0,кирпичный,2022.0,4.0,10.0,37.0,,,3.0,,, Есильский р-н
https://krisha.kz//a/show/676604251,23000000.0,2.0,кирпичный,2009.0,7.0,16.0,59.4,балкон,раздельный,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/688327003,52000000.0,3.0,монолитный,2022.0,6.0,9.0,83.2,балкон,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/689716564,40710000.0,4.0,кирпичный,2024.0,9.0,10.0,99.3,лоджия,2 с/у и более,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/691917512,45500000.0,3.0,монолитный,2015.0,1.0,13.0,89.0,,,3.0,,хорошее, Есильский р-н
https://krisha.kz//a/show/692611179,42000000.0,3.0,кирпичный,2022.0,6.0,10.0,84.6,балкон и лоджия,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/692085455,40000000.0,3.0,монолитный,2018.0,3.0,14.0,71.0,,,2.7,,, Есильский р-н
https://krisha.kz//a/show/690394021,43000000.0,3.0,монолитный,2018.0,9.0,9.0,98.41,несколько балконов или лоджий,,2.7,,хорошее, Есильский р-н
https://krisha.kz//a/show/689679618,25400000.0,2.0,монолитный,2023.0,1.0,17.0,71.0,лоджия,,3.0,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/691186546,22500000.0,2.0,кирпичный,2021.0,7.0,7.0,56.0,несколько балконов или лоджий,,2.8,,хорошее, Нура р-н
https://krisha.kz//a/show/690594214,25000000.0,2.0,монолитный,2013.0,1.0,25.0,51.0,лоджия,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/690513055,27000000.0,2.0,кирпичный,2021.0,7.0,9.0,45.0,балкон,,2.7,,хорошее, Алматы р-н
https://krisha.kz//a/show/691157484,18100000.0,1.0,монолитный,2023.0,1.0,17.0,42.0,,,3.0,,черновая отделка, Есильский р-н
https://krisha.kz//a/show/690541712,15800000.0,1.0,монолитный,2023.0,9.0,12.0,44.0,лоджия,,2.7,,черновая отделка, Алматы р-н
https://krisha.kz//a/show/690247936,19500000.0,2.0,,2024.0,1.0,7.0,67.52,,,,,черновая отделка, Есильский р-н
